LON	LAT	COUNT
116.093765	39.198807	2.3256483078
116.043816	39.148888	3.0491158962
116.093758	39.248779	3.2360198498
115.993965	39.149021	4.5860524178
116.043808	39.198856	2.6403346062
115.993958	39.198994	2.6377778053
116.09375	39.298752	3.2460391521
116.0438	39.248829	2.8318250179
115.99395	39.248966	2.5100486279
116.09375	39.348728	2.8522894382
116.043793	39.298801	2.761248827
116.093742	39.398705	2.6323378086
115.993942	39.298939	2.5910224915
116.043793	39.348778	2.6700508595
115.993942	39.348915	2.8192420006
116.093735	39.448685	2.7174329758
116.043785	39.398754	2.7860615253
115.993935	39.398891	2.5645785332
116.093727	39.498669	3.7319149971
116.043777	39.448734	4.8970141411
116.093719	39.548653	4.3598947525
116.04377	39.498718	5.4961061478
115.993919	39.498856	6.347548008
116.093719	39.59864	3.2320740223
116.043762	39.548702	3.4638137817
115.993912	39.54884	6.5966849327
116.093712	39.648628	5.8279666901
116.043762	39.59869	7.7207150459
115.993912	39.598827	6.1892294884
116.093697	39.748615	6.8793721199
115.993904	39.648815	3.9839892387
116.093689	39.798611	9.3132734299
115.993896	39.698807	9.8824453354
116.043739	39.748665	3.6999399662
115.993889	39.748802	3.7235100269
116.043732	39.79866	3.1756472588
115.993881	39.798798	2.4780218601
116.043724	39.848656	8.6932153702
115.993881	39.848793	3.6676137447
115.993874	39.898788	1.5465116501
116.093666	39.9986	3.0330882072
116.043716	39.948654	5.6376810074
115.993866	39.948788	3.2709283829
116.093658	40.048595	7.2961688042
116.043709	39.99865	3.8857142925
115.993858	39.998787	2.0038909912
116.093651	40.098595	7.8336009979
115.993851	40.048782	2
116.043701	40.048649	2.0560748577
116.093643	40.14859	3.8831541538
116.043694	40.098644	2.4824562073
115.993843	40.098782	2.4384787083
115.993843	40.148777	2.5154109001
116.093636	40.248573	6.9496269226
116.043686	40.14864	3.2272341251
116.093628	40.298565	1.5757576227
115.993835	40.198769	2.7374300957
116.043678	40.198635	3.1076264381
116.09362	40.348553	1.4400000572
115.993828	40.24876	2.2418301105
116.043678	40.248627	2.2504892349
116.093613	40.398537	1.6888889074
115.99382	40.298752	1.9323017597
116.043671	40.298615	1.7482014894
116.093605	40.448517	2.2447369099
115.993813	40.34874	2.5148935318
116.043663	40.348602	2.1647727489
115.993805	40.398724	4.3821139336
116.093597	40.498493	2.118491888
116.043655	40.398586	2.2514178753
115.993805	40.448704	3.5347313881
116.09359	40.54847	2.1830985546
116.043648	40.448566	2.2486486435
115.993797	40.49868	2.7061069012
116.04364	40.498547	2.6663444042
115.99379	40.548656	2.1343283653
116.093582	40.648407	1.8915094137
116.043633	40.548519	2.8872833252
116.093575	40.698376	2.0900900364
116.043633	40.598492	1.2444444895
116.093567	40.748337	1
115.993774	40.648594	2.067961216
116.043625	40.64846	3.5471699238
116.093559	40.798302	1.5
116.04361	40.74839	1
116.093544	40.898216	1.656716466
116.043602	40.798351	3.5087718964
115.993752	40.848446	1.7551020384
116.043594	40.848312	1.4897959232
115.993744	40.898403	1
116.043587	40.89827	1.2571429014
116.093529	41.048092	1.7105263472
116.043587	40.948227	2.1337208748
115.993729	40.998322	1.8620690107
116.093521	41.098049	3.7777776718
116.043579	40.998184	1.7246376276
116.093513	41.14801	1.375
115.993721	41.048279	2
116.043571	41.048141	1.9315789938
116.093506	41.197971	1.672413826
115.993713	41.098236	1
116.043564	41.098103	3.1084337234
115.993713	41.148197	2.4920635223
116.043556	41.14806	1
116.093491	41.297897	1.8382352591
116.043549	41.198021	1.5058823824
115.993698	41.248119	2
116.043541	41.247986	2.4230768681
115.993675	41.398026	2
116.093468	41.497791	2.0111732483
116.09346	41.547775	2
116.043526	41.397892	1.6141731739
115.993668	41.448002	1.75
116.043518	41.447865	1
116.093452	41.597759	2
115.993668	41.497978	1.5581395626
116.04351	41.497845	2.0941176414
116.093445	41.647747	2.1818182468
115.99366	41.547962	3.4610590935
116.093437	41.697739	2.0738255978
116.043503	41.547825	3.6816327572
115.993652	41.597946	1.7745901346
116.09343	41.747734	1.6218487024
116.043495	41.597813	2.1527776718
115.993645	41.647934	2.1067960262
116.093422	41.797729	1.352380991
116.043488	41.6478	1.9037036896
115.993637	41.697926	1.8395061493
116.093414	41.847733	1
116.04348	41.697792	2
115.993629	41.747921	1.2000000477
116.093407	41.897732	1.4390244484
116.043472	41.747787	1.8333333731
115.993622	41.79792	2.023809433
116.093399	41.947739	1.78125
116.043465	41.797783	2.1541502476
115.993614	41.847919	1.7450979948
116.043465	41.847782	1
116.093391	41.997742	1.8666666746
115.993607	41.897923	2
116.043457	41.897785	2.28125
116.143997	37.999161	2.4139649868
115.993599	41.947926	1
116.043449	41.947788	2.1644444466
116.14399	38.049168	2.8055291176
116.143982	38.099178	2.2237927914
116.043953	37.999161	2.8764367104
116.09391	37.999107	5.4584527016
116.143974	38.149189	3.5387618542
116.043945	38.049171	2.0090205669
116.093903	38.049122	2.969984293
116.143974	38.199196	2.636585474
116.043938	38.099182	2.6613311768
116.143967	38.249203	2.6947512627
116.093903	38.099129	3.2103517056
116.043938	38.149193	3.4756188393
116.143959	38.299206	2.2562396526
116.04393	38.1992	2.4940021038
116.093887	38.199146	3.1190927029
116.143951	38.349209	3.2019231319
116.043922	38.249207	2.6786284447
116.09388	38.249153	2.8685014248
116.143951	38.399208	3.393321991
116.043915	38.29921	3.7887454033
116.143944	38.449203	3.2667102814
116.09388	38.299156	3.2475728989
116.043915	38.349213	3.7885663509
116.143936	38.499195	2.679930687
116.093872	38.349159	3.2355890274
116.143929	38.549187	3.1801862717
116.093857	38.449154	3.8732132912
116.0439	38.449207	6.7173643112
116.143921	38.599174	3.5071048737
116.093849	38.499149	3.5821917057
116.043892	38.499199	5.5526103973
116.143921	38.649158	4.4074072838
116.043884	38.549191	4.5307517052
116.143913	38.699139	4.4408416748
116.093842	38.549137	3.9744246006
116.043884	38.599174	7.7141442299
116.093842	38.599125	3.0776119232
116.143906	38.749115	4.2335691452
116.143898	38.799091	4.4947090149
116.093819	38.749065	4.5609755516
116.043861	38.749119	3.9308509827
116.043861	38.799095	3.9487354755
116.093819	38.799042	3.9879436493
116.093811	38.849014	3.7687594891
116.043854	38.849068	3.7630479336
116.043846	38.89904	5.5568299294
116.093803	38.898987	3.8435924053
116.093788	38.998928	5.7075719833
116.093781	39.048897	4.1180310249
116.294014	39.198944	3.5629673004
116.14389	38.849064	4.7453126907
116.193748	41.048229	1
116.294006	39.248917	3.8191044331
116.14389	38.899036	4
116.143883	38.949005	5.1913399696
116.293999	39.298889	2.925298214
116.193733	41.198109	2
116.143875	38.998978	4.5879206657
116.293999	39.348866	3.7915904522
116.143867	39.048946	5.520611763
116.14386	39.098915	4.5376930237
116.293976	39.498802	5.6547822952
116.14386	39.148884	4.438577652
116.293968	39.54879	2.6132295132
116.193703	41.39798	1.7903225422
116.143852	39.198856	2.9137709141
116.193703	41.447952	3
116.293961	39.598778	8.4675626755
116.143845	39.248829	4.0457687378
116.143837	39.298801	3.225910902
116.143829	39.348778	3.1531381607
116.19368	41.597897	1
116.143829	39.398754	2.8321452141
116.193672	41.647884	1.2682926655
116.143822	39.448734	3.4070231915
116.193665	41.69788	1.7906976938
116.143814	39.498714	3.4568047523
116.193657	41.747871	1.3030302525
116.143806	39.548702	3.5084877014
116.143799	39.598686	3.8850574493
116.193649	41.797871	1
116.193642	41.84787	1.5
116.143791	39.648678	5.1678123474
116.193642	41.897873	3.5
116.193626	41.997879	1
116.2939	40.148727	5.0603113174
116.293892	40.198719	4.1240029335
116.244202	37.99929	6.1925091743
116.293884	40.248711	1.6511627436
116.244194	38.049301	2.2631578445
116.244186	38.099312	2.7738232613
116.293877	40.298702	1.707482934
116.143761	39.94865	7.5711536407
116.293869	40.348686	2.2102272511
116.244179	38.149323	3.1303994656
116.143745	40.048645	9.9446735382
116.293861	40.39867	2.1417474747
116.244179	38.199329	3.4663324356
116.244171	38.249336	2.787539959
116.293861	40.44865	1.8722221851
116.143738	40.098644	5.8533248901
116.293854	40.498631	1.5833333731
116.14373	40.14864	7.7896380424
116.244164	38.299339	3.0154838562
116.293846	40.548603	1.6666666269
116.143723	40.198631	8.2484960556
116.244156	38.349342	3.9524133205
116.293839	40.598576	3
116.244148	38.399342	4.3201398849
116.143723	40.248623	3.0018451214
116.244148	38.449337	6.3250927925
116.293831	40.648544	2.8290908337
116.143715	40.298615	1.8099547625
116.143707	40.348598	1.7731958628
116.244141	38.499329	3.6205227375
116.293816	40.748474	1.418181777
116.244133	38.54932	2.666028738
116.1437	40.398582	1.597222209
116.244125	38.599304	5.3807106018
116.143692	40.448566	1.8857142925
116.293816	40.798435	1.2558139563
116.244125	38.649288	4.2215566635
116.293808	40.848396	2
116.143684	40.498543	3.9723434448
116.2938	40.898354	2
116.143677	40.548515	2.1023621559
116.244118	38.699268	4.7593050003
116.143677	40.598488	1.3678160906
116.24411	38.749249	5.6095848083
116.143669	40.648457	1.7142857313
116.293785	40.998268	2.476190567
116.244102	38.799225	3.2283654213
116.293777	41.048225	1.9473683834
116.244102	38.849197	4.9701337814
116.143654	40.748386	1.96875
116.244095	38.89917	6.8743047714
116.143646	40.798347	1.3529411554
116.244087	38.949139	4.2432126999
116.293762	41.198105	1.1803278923
116.143639	40.848309	1.5286343098
116.24408	38.999107	3.7114672661
116.143631	40.898266	2.0756757259
116.244072	39.04908	3.4977271557
116.143623	40.948223	2.0612244606
116.244072	39.099049	3.2788405418
116.293739	41.348003	1.9868421555
116.244064	39.149017	3.5557866096
116.244057	39.19899	4.5110435486
116.293724	41.447948	2
116.143608	41.098099	1.5744681358
116.244049	39.248959	4.8917336464
116.1436	41.14806	2
116.244041	39.298931	2.5443150997
116.143593	41.198017	2
116.244041	39.348907	2.8320610523
116.293709	41.597897	1
116.244019	39.498848	3.5895521641
116.293686	41.747871	1.5762711763
116.143562	41.397888	3
116.244019	39.548832	2.4794685841
116.143562	41.447865	3
116.293678	41.797867	2.2651515007
116.143555	41.497841	1.2592592239
116.293671	41.84787	2
116.244011	39.59882	3.8926830292
116.143547	41.547825	1.2820513248
116.293663	41.897869	2.0447762012
116.244003	39.648811	8.3943662643
116.293655	41.947872	2.6285715103
116.143532	41.647797	2.0434782505
116.143524	41.697788	2
116.344048	37.999153	2.4376416206
116.34404	38.049164	2.9593749046
116.143517	41.747784	5.0808825493
116.143509	41.797783	1.4249999523
116.34404	38.099174	3.4191012383
116.143501	41.847782	2
116.344032	38.149185	2.6856834888
116.344025	38.199192	4.3508563042
116.143501	41.897781	1.463414669
116.344017	38.249199	2.8498728275
116.143494	41.947784	1.7599999905
116.143486	41.997791	1.4736841917
116.344017	38.299202	3.2188918591
116.344009	38.349205	4.3685150146
116.19413	37.999249	2.406280756
116.344002	38.399204	4.2449464798
116.194122	38.049259	2.372531414
116.243927	40.248756	2.0397727489
116.194115	38.09927	2.3922114372
116.343994	38.4492	3.2052428722
116.343987	38.499191	4.7970027924
116.243919	40.298744	2.8199999332
116.194107	38.149281	3.2025315762
116.343987	38.549183	4.2285032272
116.194107	38.199287	3.0996785164
116.243912	40.348732	2.9090909958
116.243912	40.398716	2.1463415623
116.343979	38.599171	4.3146443367
116.194099	38.249294	3.9076132774
116.243904	40.448696	2
116.343971	38.649155	3.8838710785
116.194092	38.299297	4.2210001945
116.243896	40.498676	1
116.343964	38.699135	6.3288555145
116.194084	38.3493	3.6043031216
116.243889	40.548649	1.5889570713
116.343964	38.749111	3.6686198711
116.194084	38.3993	4.2766928673
116.243881	40.598621	3
116.343956	38.799088	3.3012728691
116.194077	38.449295	3.0242214203
116.243874	40.64859	2.0625
116.343948	38.84906	5.9610290527
116.194069	38.499287	4.6698002815
116.243874	40.698555	2
116.343941	38.899033	5.7546687126
116.194061	38.549274	3.7536013126
116.343933	38.949001	4.8255562782
116.194061	38.599262	3.2370295525
116.243858	40.798481	2.232067585
116.343933	38.998974	7.2720503807
116.194054	38.649246	4.5778193474
116.343925	39.048943	7.3650579453
116.243851	40.848442	1.3235293627
116.194046	38.699226	3.4228310585
116.243843	40.898399	2
116.194038	38.749207	3.2882883549
116.34391	39.14888	4.5255699158
116.194031	38.799183	2.9477124214
116.343903	39.198853	3.1487243176
116.194031	38.849155	7.1490068436
116.243828	41.048271	1
116.343903	39.248821	3.1108179092
116.194023	38.899124	1.987437129
116.343895	39.298798	4.10551548
116.194016	38.949097	3.6032719612
116.343887	39.34877	3.2136325836
116.194008	38.999065	4.3058395386
116.34388	39.39875	3.8563292027
116.243797	41.248116	2
116.194	39.049034	5.455842495
116.343872	39.44873	3.3798978329
116.194	39.099007	3.5404040813
116.24379	41.29808	2
116.343864	39.498711	3.1222779751
116.193993	39.148975	3.1504490376
116.343864	39.548698	2.6356339455
116.343857	39.598682	3.74086833
116.193985	39.198944	3.4012739658
116.243774	41.447994	1
116.343849	39.648674	5.2113246918
116.193977	39.248917	3.5511498451
116.243767	41.497974	1
116.193977	39.298889	3.3941299915
116.19397	39.348866	3.2632341385
116.193962	39.398846	3.1754002571
116.193954	39.448826	4.2426519394
116.243736	41.697922	2
116.193947	39.498806	2.6654644012
116.243729	41.747913	1.2195122242
116.193939	39.54879	2.8029704094
116.193939	39.598778	2.5340237617
116.243721	41.847912	1.4761904478
116.193932	39.648769	4.0158252716
116.243713	41.897915	1.625
116.193924	39.698757	8.8575515747
116.243706	41.947918	1.484375
116.343788	40.148636	9.7848587036
116.243698	41.997925	1
116.343781	40.198627	4.4439706802
116.294151	37.999245	2.477836132
116.343773	40.248619	2.4623656273
116.343765	40.298611	2.1025640965
116.294151	38.049255	2.362970829
116.343758	40.348595	2.2510204315
116.294144	38.099266	3.2526767254
116.343758	40.398579	1.9324324131
116.294136	38.149277	2.5473780632
116.34375	40.448559	1.7121212482
116.294128	38.199284	3.6118836403
116.294128	38.24929	3.9463276863
116.343742	40.498539	2.0952382088
116.343735	40.548512	2.482758522
116.294121	38.299294	3.4047856331
116.294113	38.349297	4.4239282608
116.343719	40.648453	1.5
116.294106	38.399296	3.6104724407
116.343712	40.698418	2
116.193855	40.248714	3.5603556633
116.294106	38.449291	3.4944961071
116.193848	40.298702	1.821092248
116.343704	40.748383	1.9492753744
116.294098	38.499283	4.3157896996
116.19384	40.34869	1.8187500238
116.29409	38.549274	3.9353370667
116.343697	40.848305	2
116.193832	40.398674	2.0105819702
116.294083	38.599262	3.8670213223
116.193832	40.448654	2.5526316166
116.343689	40.898262	1.2405062914
116.294083	38.649242	4.1350049973
116.193825	40.498631	1.8076922894
116.343681	40.948219	1.8620690107
116.294075	38.699226	6.8988904953
116.193817	40.548607	2.4641349316
116.343674	40.998177	1.9555555582
116.294067	38.749203	4.6289248466
116.29406	38.799179	5.5989336967
116.193802	40.648548	1.2142857313
116.294052	38.849152	5.6480293274
116.193794	40.698513	2
116.294052	38.899124	5.951004982
116.294044	38.949097	5.2192053795
116.193787	40.798439	2
116.343643	41.247978	1.5576922894
116.294037	38.999065	2.9730336666
116.193779	40.848396	2.2515723705
116.294029	39.049034	2.6130330563
116.343628	41.347912	1.4571428299
116.34362	41.397884	1.3125
116.294022	39.099003	4.5303173065
116.193756	40.998272	1
116.343613	41.447857	1.6666666269
116.294022	39.148972	5.5737915039
116.443871	39.548695	3.4609928131
116.493752	41.797905	2
116.443863	39.598682	3.1092824936
116.493744	41.847904	1.5348837376
116.443855	39.64867	4.3721094131
116.34359	41.647793	2
116.443848	39.698662	8.7174263
116.343567	41.797775	2.8421051502
116.54438	37.99942	3.1472356319
116.343559	41.847775	1.5588235855
116.343552	41.897778	1
116.544373	38.099442	3.8717405796
116.544365	38.149448	3.324958086
116.343544	41.947781	1.7407407761
116.343536	41.997787	1.453125
116.544357	38.199455	3.5813252926
116.443802	40.048637	6.6616258621
116.544357	38.249462	3.1580152512
116.39399	37.999104	2.4477233887
116.443794	40.098637	6.7726368904
116.54435	38.299469	2.4719998837
116.393982	38.049114	2.8023254871
116.443794	40.148632	7.847474575
116.544342	38.349468	4.3134007454
116.393974	38.099125	2.8281979561
116.443787	40.198624	3.2848343849
116.393974	38.149132	2.7585692406
116.443779	40.248615	1.8457711935
116.544334	38.399467	3.14214468
116.443771	40.298607	1.8217822313
116.393967	38.199142	3.488165617
116.544334	38.449463	3.6144201756
116.393959	38.249146	2.554826498
116.443764	40.348595	2.2914979458
116.544327	38.499458	4.4464440346
116.443764	40.398579	2.2664234638
116.544319	38.549446	3.2933883667
116.393951	38.299152	2.710526228
116.443756	40.448559	1.7291666269
116.393951	38.349152	3.1873326302
116.544312	38.599434	4.3536281586
116.393944	38.399151	3.9635035992
116.544312	38.649418	3.5186288357
116.443741	40.548512	1.1034482718
116.393936	38.449146	3.0133495331
116.544304	38.699398	3.7284286022
116.544296	38.749374	3.2205007076
116.443733	40.59848	1.4705882072
116.393929	38.499142	3.6147542
116.443726	40.648453	1.537037015
116.544289	38.799351	3.7598314285
116.393921	38.549129	4.1070446968
116.443718	40.698418	1.3389830589
116.393921	38.599117	3.5623099804
116.544289	38.849323	3.8505153656
116.44371	40.748379	1.5
116.393913	38.649101	3.0503876209
116.544281	38.899296	3.3313782215
116.544273	38.949268	4.7907137871
116.44371	40.798344	2.6538462639
116.393906	38.699081	4.6874556541
116.544266	38.999237	7.1681661606
116.393898	38.749062	3.6382608414
116.39389	38.799034	3.3447537422
116.544266	39.049206	5.9084224701
116.544258	39.099174	4.1576685905
116.44368	40.998177	1
116.54425	39.149143	3.7721660137
116.393883	38.898979	4.1674566269
116.443672	41.048134	2.1481480598
116.544243	39.199116	3.9174511433
116.393875	38.948952	3.6783003807
116.544235	39.249088	2.3957672119
116.393867	38.99892	3.1040892601
116.443665	41.098091	1.944444418
116.443665	41.148052	2
116.544235	39.299061	6.995783329
116.393867	39.048889	5.0555891991
116.544228	39.349037	3.2096219063
116.39386	39.098858	8.2427663803
116.443649	41.247974	3.9119496346
116.393852	39.14883	3.9230768681
116.54422	39.399014	2.1251757145
116.544212	39.448994	3.3586206436
116.393845	39.198799	3.4612765312
116.443634	41.347912	1.0851063728
116.544212	39.498978	3.9545454979
116.393837	39.248772	3.0346820354
116.443626	41.397881	2
116.544205	39.548962	3.7521653175
116.393829	39.298744	3.1191422939
116.393829	39.348721	2.8091976643
116.544197	39.598949	3.1493256092
116.443611	41.497833	1.9787234068
116.393822	39.398697	3.9964632988
116.544189	39.648937	4.3946261406
116.393814	39.448677	4.2330579758
116.393806	39.498661	5.4104208946
116.393799	39.548645	3.1806826591
116.443588	41.697781	2
116.393791	39.598633	3.2016429901
116.443581	41.747776	3.0952382088
116.393791	39.648621	5.1708159447
116.393784	39.698612	8.662730217
116.44355	41.947781	2.4090909958
116.544128	40.148899	3.4570553303
116.443542	41.997784	1.2820513248
116.544121	40.198891	4.6830496788
116.494225	37.999287	2.817060709
116.494217	38.049297	8.987033844
116.544121	40.248882	3.4712722301
116.494209	38.099308	3.225856781
116.544113	40.298874	2.5517241955
116.544106	40.348858	2.7196531296
116.494202	38.149315	3.1908676624
116.393723	40.148582	5.7066178322
116.494202	38.199326	3.1708738804
116.544098	40.398842	1.9358669519
116.54409	40.448826	1.8852459192
116.393723	40.198578	3.6574010849
116.494194	38.249329	4.8555345535
116.54409	40.498802	1.402777791
116.393715	40.248569	1.5903614759
116.494186	38.299335	3.4829673767
116.544083	40.548775	2.2318840027
116.393707	40.298557	1.8904109001
116.494179	38.349335	5.0933237076
116.544075	40.598747	2
116.494179	38.399334	3.9364705086
116.3937	40.348545	1.8875502348
116.544067	40.648716	2.2073171139
116.494171	38.449329	3.1925024986
116.393692	40.398529	2.4710423946
116.494164	38.499325	3.1464319229
116.54406	40.698685	1.7692307234
116.393677	40.498486	2.9545454979
116.494156	38.549313	5.3171100616
116.544052	40.798607	1.6666666269
116.393677	40.548462	2.1641790867
116.494148	38.5993	3.5221178532
116.544044	40.848568	1
116.494148	38.649284	3.3343982697
116.544037	40.898525	1.7894736528
116.494141	38.699265	3.6366734505
116.393661	40.648399	1.4313725233
116.544029	40.948483	1.8333333731
116.393654	40.698368	1.5873016119
116.494133	38.749241	3.4731934071
116.494125	38.799217	4.0886940956
116.544022	40.998444	1.6206896305
116.393639	40.79829	1.375
116.494125	38.849194	2.680290699
116.393631	40.848251	1.4347826242
116.494118	38.899162	2.0062892437
116.544014	41.098358	2.116607666
116.393623	40.898212	1.8095238209
116.49411	38.949135	5.2971549034
116.543999	41.198277	1.8162162304
116.393623	40.94817	2
116.494102	38.999104	5.0969867706
116.543991	41.248241	1.5
116.494095	39.049072	4.52191782
116.393616	40.998127	1
116.393608	41.048084	2.5492956638
116.543983	41.298206	2.2735042572
116.494095	39.099041	6.3817601204
116.543976	41.348175	1
116.3936	41.098042	2
116.494087	39.149014	4.040948391
116.543968	41.398148	1.4435484409
116.49408	39.198982	3.4233503342
116.543968	41.44812	1.4827586412
116.494072	39.248955	3.2162725925
116.543961	41.4981	1
116.393578	41.247925	1.6000000238
116.494064	39.298927	6.108309269
116.543953	41.54808	3
116.494064	39.348904	4.710170269
116.393562	41.347858	1.7567567825
116.543945	41.598068	1.4285714626
116.494057	39.39888	4.4067373276
116.393562	41.397831	1.2608696222
116.543938	41.648056	2.2113206387
116.494049	39.44886	3.1255102158
116.393555	41.447807	1.6891891956
116.494041	39.498844	3.0867578983
116.543922	41.748043	2
116.393547	41.497784	1.50505054
116.494034	39.548828	2.4550311565
116.543922	41.798038	1
116.494034	39.598816	3.062785387
116.393532	41.597752	2
116.543915	41.848038	2.4565217495
116.494026	39.648804	5.0210590363
116.393524	41.647739	1.6799999475
116.393517	41.697731	1
116.543892	41.998051	2
116.393501	41.797726	1.4230768681
116.594437	37.99947	3.8579089642
116.594429	38.04948	5.0553560257
116.393494	41.897724	2
116.594421	38.099487	2.6159203053
116.393486	41.947731	1.7317073345
116.594421	38.149498	3.5284473896
116.393478	41.997734	1.1111111641
116.594414	38.199509	3.0617978573
116.594406	38.249512	3.0524563789
116.444054	37.999153	2.5712037086
116.594398	38.299519	3.3280899525
116.444046	38.049164	3.2617628574
116.594398	38.349518	3.7736721039
116.493965	40.148766	6.5563001633
116.444046	38.099174	2.717145443
116.493958	40.198757	4.2502932549
116.594391	38.399517	3.2829828262
116.444038	38.149181	2.7785909176
116.49395	40.248749	2.9503746033
116.594383	38.449512	2.565217495
116.444031	38.199192	3.2161948681
116.594376	38.499508	3.4280617237
116.493942	40.29874	1.9299362898
116.444023	38.249195	2.8808758259
116.594376	38.549496	2.909507513
116.493935	40.348724	2.2168285847
116.444016	38.299202	3.1053540707
116.493935	40.398708	2.3479053974
116.594368	38.599483	3.7092320919
116.444016	38.349201	3.7395422459
116.493927	40.448692	1.404255271
116.444008	38.3992	3.2076923847
116.493919	40.498669	1.3770492077
116.594353	38.699448	9.3673706055
116.444	38.4492	2.9100530148
116.493912	40.548641	1
116.594353	38.749424	2.8359375
116.443993	38.499191	3.2973685265
116.493904	40.598614	2
116.594345	38.7994	2.7238805294
116.443993	38.549179	3.9581217766
116.594337	38.849373	3.1274335384
116.493896	40.648582	1.6666666269
116.443985	38.599167	4.110619545
116.493896	40.698551	1
116.59433	38.899345	2.0454545021
116.443977	38.649151	4.3773198128
116.59433	38.949314	3.7940752506
116.493889	40.748512	1
116.493881	40.798473	2
116.594322	38.999287	9.3412694931
116.44397	38.699131	5.076321125
116.493874	40.848434	2
116.443962	38.749107	3.643402338
116.594315	39.049255	6.225564003
116.594307	39.099224	7.9685459137
116.493866	40.898392	1.6037735939
116.443962	38.799084	3.1929438114
116.493858	40.948353	1.5599999428
116.594307	39.149193	4.7676849365
116.443947	38.899029	3.9153439999
116.493851	40.99831	1.3333333731
116.594299	39.199165	3.2305605412
116.493851	41.048267	1.632075429
116.443939	38.949001	2.9634940624
116.594292	39.249138	2.6389243603
116.493843	41.098225	1.6623376608
116.443932	38.99897	6.6140613556
116.594284	39.29911	3.0426783562
116.493835	41.148186	1.5608695745
116.443932	39.048939	4.3411035538
116.594284	39.349087	2.8465647697
116.443924	39.098907	4.0290985107
116.493828	41.198147	1.4257426262
116.594276	39.399063	3.5389857292
116.49382	41.248108	1.5882352591
116.594269	39.449043	3.0863668919
116.443916	39.14888	3.3182206154
116.493813	41.298073	2.2147238255
116.594261	39.499023	6.0108346939
116.443909	39.198849	2.979831934
116.493805	41.348042	1.9058823586
116.443909	39.248821	3.8970792294
116.493805	41.398014	1.1551724672
116.594254	39.598995	3.4622578621
116.493797	41.44799	1.5
116.443893	39.34877	2.6001505852
116.594246	39.648987	6.5961036682
116.49379	41.497967	2
116.594238	39.698978	4.9778094292
116.443886	39.398746	3.0422885418
116.443878	39.448727	2.6703517437
116.594231	39.748974	5.1189994812
116.493774	41.597935	2.0967741013
116.443871	39.498711	3.3368420601
116.594231	39.798969	9.8544998169
116.493767	41.647923	3.9299612045
116.694221	38.049335	4.9686274529
116.694214	38.099346	3.3126385212
116.743874	40.248745	2.9332754612
116.5942	40.048954	8.5597953796
116.743866	40.298733	4.0801420212
116.694206	38.149357	3.2894294262
116.743858	40.348721	4.0127291679
116.694199	38.199364	3.3535108566
116.694191	38.249371	3.1297578812
116.743851	40.398705	3.6534926891
116.743851	40.448685	1.9672896862
116.594177	40.19894	7.6525425911
116.694191	38.299374	4.6585001945
116.694183	38.349377	3.1980729103
116.59417	40.248932	6.98711586
116.743835	40.548637	2
116.694176	38.399372	2.9082047939
116.743828	40.59861	1.6357142925
116.594162	40.348907	3.4385750294
116.694168	38.449371	2.8430716991
116.74382	40.648579	1
116.694168	38.499363	3.1295044422
116.594154	40.398891	2.3415493965
116.743813	40.698544	2
116.594147	40.448872	2
116.69416	38.549355	2.7389867306
116.743813	40.748508	1.7831325531
116.694153	38.599339	2.7620222569
116.594131	40.548824	2
116.743805	40.79847	2
116.694145	38.649323	4.6100873947
116.743797	40.848431	2.125
116.594131	40.598797	2.0890052319
116.694145	38.699303	3.3980488777
116.74379	40.898388	1.9011627436
116.694138	38.749283	4.1696429253
116.594124	40.648766	2.4459459782
116.743782	40.948345	1.9318181276
116.594116	40.69873	2.4926109314
116.69413	38.799255	3.5336585045
116.743774	40.998302	2.2830188274
116.594109	40.748695	2.260869503
116.694122	38.849232	2.8800001144
116.594101	40.798656	1
116.743767	41.04826	1.5211267471
116.694115	38.899204	5.5431032181
116.694115	38.949173	2.9457831383
116.594093	40.848618	1.6764706373
116.743767	41.098221	1.7428570986
116.743759	41.148178	2.1018710136
116.594093	40.898575	1.7999999523
116.694107	38.999142	3.4071428776
116.743752	41.198139	1.5824742317
116.594086	40.948532	1.2363636494
116.594078	40.998489	1.7608696222
116.743744	41.248104	1.9381443262
116.694092	39.149052	5.2757177353
116.743736	41.298069	1.4765100479
116.59407	41.04845	1.8017241955
116.694084	39.19902	3.6773700714
116.594063	41.098408	3.0480000973
116.694077	39.248993	2.8893527985
116.594063	41.148369	6.1229944229
116.694069	39.298965	2.6552119255
116.743713	41.447983	1.7272727489
116.594048	41.248291	2.9597156048
116.694061	39.348942	2.8863158226
116.743706	41.547943	1
116.59404	41.298256	3.2896552086
116.694061	39.398918	2.9509880543
116.594032	41.348225	2.2340426445
116.743683	41.697906	1.7692307234
116.594025	41.44817	1.8624999523
116.594017	41.49815	1.538461566
116.743675	41.747902	1
116.743668	41.797901	1
116.594009	41.54813	1.5128204823
116.694031	39.648846	3.125203371
116.594002	41.598118	2
116.694023	39.698833	3.3138172626
116.694016	39.748829	3.3279607296
116.694008	39.798824	6.4492931366
116.743645	41.99791	1.6666666269
116.694	39.84882	8.4555416107
116.794174	37.999325	3.133023262
116.593971	41.848087	2
116.794174	38.049335	2.4718163013
116.693993	39.948814	9.0624055862
116.794167	38.099342	3.7527406216
116.693985	39.998814	4.1347517967
116.794159	38.149353	3.105045557
116.693977	40.048813	4.6331591606
116.794151	38.19936	3.6536273956
